year,month,hou,air2m
2011,12,6,6.58416519562403
2012,1,1,3.95949855811894
2012,1,2,4.86049497723579
2012,1,3,7.09149792194366
2012,1,4,5.79849853515625
2012,1,5,-0.070997628569603
2012,1,6,4.45708358784517
2012,2,1,8.1635026216507
2012,2,2,3.39649658389389
2012,2,3,11.049000787735
2012,2,4,5.75499877929687
2012,2,5,11.8224962711334
2012,2,6,5.19187125563622
2012,3,1,11.6344973802567
2012,3,2,7.4239960193634
2012,3,3,11.6154955387115
2012,3,4,18.335998916626
2012,3,5,12.3244967699051
2012,3,6,15.5529181162516
2012,4,1,16.9399921417236
2012,4,2,18.083996963501
2012,4,3,18.8489963531494
2012,4,4,19.1870014190674
2012,4,5,18.964497756958
2012,4,6,21.4184986114502
2012,5,1,21.7555011749268
2012,5,2,23.9169986724854
2012,5,3,22.1395008087158
2012,5,4,22.4079944610596
2012,5,5,21.7145008087158
2012,5,6,22.5074965159098
2012,6,1,22.2094989776611
2012,6,2,25.4594989776611
2012,6,3,24.4899982452393
2012,6,4,24.3594989776611
2012,6,5,24.79299659729
2012,6,6,25.1724979400635
2012,7,1,25.1434970855713
2012,7,2,25.1534961700439
2012,7,3,25.6535007476807
2012,7,4,25.6919971466064
2012,7,5,25.3499988555908
2012,7,6,25.0249983469645
2012,8,1,25.2320011138916
2012,8,2,25.0020008087158
2012,8,3,25.7765003204346
2012,8,4,25.8000019073486
2012,8,5,23.6389957427979
2012,8,6,24.4970836639404
2012,9,1,23.569998550415
2012,9,2,24.5844974517822
2012,9,3,19.7404987335205
2012,9,4,19.8174976348877
2012,9,5,22.426997756958
2012,9,6,18.6414981842041
2012,10,1,18.3600009918213
2012,10,2,18.9864994049072
2012,10,3,20.3329990386963
2012,10,4,18.4544971466064
2012,10,5,19.2149967193604
2012,10,6,17.9070873260498
2012,11,1,13.174002456665
2012,11,2,13.3764957427979
2012,11,3,13.4360019445419
2012,11,4,11.0704988718033
2012,11,5,12.8164951324463
2012,11,6,10.0664980888367
2012,12,1,7.24700322151184
2012,12,2,8.01549849510193
2012,12,3,12.398996257782
2012,12,4,7.31299756616354
2012,12,5,2.42949675098062
2012,12,6,0.608335134883722
2013,1,1,-0.0980041995644569
2013,1,2,-1.7064957331866
2013,1,3,5.95849905014038
2013,1,4,8.04250349998474
2013,1,5,7.60749678611755
2013,1,6,12.1245834628741
2013,2,1,17.6754962921143
2013,2,2,4.28350074924529
2013,2,3,7.39899914264679
2013,2,4,9.92449969649315
2013,2,5,11.5094988107681
2013,2,6,17.1933307647705
2013,3,1,8.24350142478943
2013,3,2,17.0739963531494
2013,3,3,15.3915012359619
2013,3,4,17.3844974517822
2013,3,5,18.1549945831299
2013,3,6,15.3462467193604
2013,4,1,17.5119937896729
2013,4,2,12.858996963501
2013,4,3,15.8834980010986
2013,4,4,19.6229969024658
2013,4,5,18.6509983062744
2013,4,6,20.12200050354
2013,5,1,18.1294986724854
2013,5,2,21.2119968414307
2013,5,3,22.133996963501
2013,5,4,21.8629917144775
2013,5,5,23.8809955596924
2013,5,6,24.488748550415
2013,6,1,23.5899982452393
2013,6,2,23.2790012359619
2013,6,3,22.0544971466064
2013,6,4,25.9339939117432
2013,6,5,25.7285007476807
2013,6,6,25.0855014801025
2013,7,1,25.3780002593994
2013,7,2,24.65950050354
2013,7,3,25.8224964141846
2013,7,4,24.8060001373291
2013,7,5,25.1134983062744
2013,7,6,25.2183373769124
2013,8,1,25.4954959869385
2013,8,2,26.0494937896729
2013,8,3,25.3664951324463
2013,8,4,25.1779956817627
2013,8,5,25.1959995269775
2013,8,6,25.5337518056234
2013,9,1,22.0564945220947
2013,9,2,23.3950016021729
2013,9,3,24.0804996490479
2013,9,4,23.2604953765869
2013,9,5,23.0664936065674
2013,9,6,18.5989978790283
2013,10,1,18.903999710083
2013,10,2,20.9069965362549
2013,10,3,20.8369998931885
2013,10,4,15.2389942169189
2013,10,5,15.4690021514893
2013,10,6,16.0166683197021
2013,11,1,17.2304996490479
2013,11,2,19.3629947662354
2013,11,3,11.9099979400635
2013,11,4,11.0719944000244
2013,11,5,12.1564959287643
2013,11,6,6.63999329209328
2013,12,1,8.43250293731689
2013,12,2,8.99449784755707
2013,12,3,7.87199718952179
2013,12,4,3.02299798605964
2013,12,5,1.59199977740645
2013,12,6,1.01291932716655
2014,1,1,7.94099442958832
2014,1,2,8.45899519920349
2014,1,3,3.55849604606628
2014,1,4,5.47149801254272
2014,1,5,7.217500436306
2014,1,6,13.0354137221972
2014,2,1,15.3540012359619
2014,2,2,1.81949613392353
2014,2,3,0.391496263444424
2014,2,4,4.68400272578001
2014,2,5,11.108496427536
2014,2,6,14.2758324940999
2014,3,1,9.39499843120575
2014,3,2,8.85049304962158
2014,3,3,11.7895007610321
2014,3,4,16.2109973430634
2014,3,5,14.3395023107529
2014,3,6,18.7441679636637
2014,4,1,16.4404972076416
2014,4,2,18.8504962921143
2014,4,3,20.6474994659424
2014,4,4,21.669495010376
2014,4,5,20.4995044708252
2014,4,6,18.1704975128174
2014,5,1,18.4845020294189
2014,5,2,20.6544971466064
2014,5,3,21.9775012969971
2014,5,4,23.0684940338135
2014,5,5,23.9474903106689
2014,5,6,24.2679169972738
2014,6,1,24.3300006866455
2014,6,2,24.5854953765869
2014,6,3,25.01799659729
2014,6,4,25.3225025177002
2014,6,5,24.8924976348877
2014,6,6,25.6515003204346
2014,7,1,25.6860004425049
2014,7,2,25.9559925079346
2014,7,3,25.6784976959229
2014,7,4,26.0039966583252
2014,7,5,26.1534992218018
2014,7,6,25.878745396932
2014,8,1,26.0800022125244
2014,8,2,26.2530033111572
2014,8,3,24.8704959869385
2014,8,4,24.2229999542236
2014,8,5,24.9610034942627
2014,8,6,25.2545795440674
2014,9,1,24.2174976348877
2014,9,2,25.6280002593994
2014,9,3,25.2349979400635
2014,9,4,22.9925022125244
2014,9,5,21.4579898834229
2014,9,6,23.719998550415
2014,10,1,20.5429935455322
2014,10,2,17.7134983062744
2014,10,3,17.6350009918213
2014,10,4,20.5117481231689
2014,10,5,18.1225025177002
2014,10,6,20.8427066802979
2014,11,1,13.8825000762939
2014,11,2,13.706245803833
2014,11,3,12.2399951934814
2014,11,4,11.268745803833
2014,11,5,15.9250003814697
2014,11,6,15.9200000762939
2014,12,1,4.97749932408333
2014,12,2,7.74624953269958
2014,12,3,4.28625482916832
2014,12,4,3.39124748557806
2014,12,5,5.01875158697367
2014,12,6,5.51145831743876
2015,1,1,10.1399980545044
2015,1,2,6.13749995231628
2015,1,3,5.77875061035156
2015,1,4,7.58999490737915
2015,1,5,11.6174976110458
2015,1,6,6.8135430701077
2015,2,1,4.12249901890755
2015,2,2,5.31874532699585
2015,2,3,11.7337466239929
2015,2,4,15.5324970245361
2015,2,5,14.2425022125244
2015,2,6,12.499999212722
2015,3,1,7.92124648690224
2015,3,2,10.4062579154968
2015,3,3,14.5650012254715
2015,3,4,19.7112522125244
2015,3,5,15.2212558746338
2015,3,6,17.9979165395101
2015,4,1,22.1825000762939
2015,4,2,11.6987491369247
2015,4,3,14.4699954986572
2015,4,4,19.8712512969971
2015,4,5,17.6825046539307
2015,4,6,21.5612491607666
2015,5,1,21.8112506866455
2015,5,2,22.1575031280518
2015,5,3,20.9049991607666
2015,5,4,23.6000003814697
2015,5,5,22.1950016021729
2015,5,6,24.8781248728434
2015,6,1,24.394998550415
2015,6,2,24.9024997711182
2015,6,3,24.6875019073486
2015,6,4,24.9475025177002
2015,6,5,25.2625019073486
2015,6,6,26.1037509918213
2015,7,1,24.9587512969971
2015,7,2,22.4099979400635
2015,7,3,26.2362552642822
2015,7,4,25.0399997711182
2015,7,5,25.1312488555908
2015,7,6,24.1385440826416
2015,8,1,24.9299961090088
2015,8,2,24.9362476348877
2015,8,3,25.0537494659424
2015,8,4,25.5887516021729
2015,8,5,23.933752822876
2015,8,6,23.6114571889242
2015,9,1,24.4825000762939
2015,9,2,24.1350009918213
2015,9,3,21.0537494659424
2015,9,4,22.4737461090088
2015,9,5,23.6375019073486
2015,9,6,22.4450016021729
2015,10,1,20.6287509918213
2015,10,2,19.8375034332275
2015,10,3,17.4312503814697
2015,10,4,18.202502822876
2015,10,5,20.9899997711182
2015,10,6,18.0114561716716
2015,11,1,15.5312473297119
2015,11,2,17.5550022125244
2015,11,3,15.6924976348877
2015,11,4,18.3625049591064
2015,11,5,13.4462542533875
2015,11,6,7.4925018787384
2015,12,1,9.11999990940094
2015,12,2,7.78999648094177
2015,12,3,8.79749627113342
2015,12,4,2.92749781236053
2015,12,5,10.9912462472916
2015,12,6,7.13229139645894
2016,1,1,13.7887470245361
2016,1,2,8.75874655246735
2016,1,3,5.70625295639038
2016,1,4,6.1924957036972
2016,1,5,-1.54000096172094
2016,1,6,6.93437231580416
2016,2,1,2.72500147074461
2016,2,2,8.28375564664602
2016,2,3,10.4012514352798
2016,2,4,7.00125439167023
2016,2,5,8.17250533103943
2016,2,6,9.49375331401825
2016,3,1,15.3250003814697
2016,3,2,12.1687502205372
2016,3,3,9.68500242233276
2016,3,4,17.4412509918213
2016,3,5,12.2875003099442
2016,3,6,12.4760392308235
2016,4,1,20.7075046539307
2016,4,2,20.1537509918213
2016,4,3,20.7237537384033
2016,4,4,19.2274967193604
2016,4,5,20.4012500762939
2016,4,6,19.4862537384033
2016,5,1,22.4087497711182
2016,5,2,21.727502822876
2016,5,3,21.2650012969971
2016,5,4,20.640002822876
2016,5,5,21.1799991607666
2016,5,6,24.6906261444092
2016,6,1,24.1000003814697
2016,6,2,24.2399967193604
2016,6,3,24.5712512969971
2016,6,4,24.1862506866455
2016,6,5,25.763748550415
2016,6,6,25.5562534332275
2016,7,1,24.8212482452393
2016,7,2,26.1024982452393
2016,7,3,25.8374988555908
2016,7,4,25.1187519073486
2016,7,5,26.0625003814697
2016,7,6,26.0260435740153
2016,8,1,25.4449970245361
2016,8,2,26.128755569458
2016,8,3,25.7625003814697
2016,8,4,26.1399997711182
2016,8,5,26.6249973297119
2016,8,6,22.5604139963786
2016,9,1,24.6187503814697
2016,9,2,24.4712497711182
2016,9,3,23.3937488555908
2016,9,4,21.4825031280518
2016,9,5,22.9875003814697
2016,9,6,22.0700000762939
2016,10,1,22.0862476348877
2016,10,2,19.3399967193604
2016,10,3,19.0349964141846
2016,10,4,22.1887470245361
2016,10,5,22.3137500762939
2016,10,6,17.3750031789144
2016,11,1,13.888748550415
2016,11,2,12.1337480545044
2016,11,3,18.6075016021729
2016,11,4,20.0187503814697
2016,11,5,8.1637528333813
2016,11,6,6.71999514102936
2016,12,1,10.7500064849854
2016,12,2,8.19500436782837
2016,12,3,9.68000202775002
2016,12,4,10.7262544989586
2016,12,5,11.4200000286102
2016,12,6,4.95207870006561
2017,1,1,15.2199939727783
2017,1,2,10.8437487363815
2017,1,3,5.69124898910522
2017,1,4,5.87499850392342
2017,1,5,6.91749730110168
2017,1,6,10.3156260251999
2017,2,1,8.94500296115875
2017,2,2,6.31749888658524
2017,2,3,8.07500167489052
2017,2,4,17.260005569458
2017,2,5,7.47499695420265
2017,2,6,9.49792162577311
2017,3,1,11.3387469768524
2017,3,2,11.6087451934814
2017,3,3,12.8049975395203
2017,3,4,13.6900089025497
2017,3,5,13.332498550415
2017,3,6,14.7833321889242
2017,4,1,16.3812503814697
2017,4,2,19.9050052642822
2017,4,3,16.7300022125244
2017,4,4,20.7062534332275
2017,4,5,17.0274951934814
2017,4,6,17.3037494659424
2017,5,1,21.3812473297119
2017,5,2,21.6362552642822
2017,5,3,21.5974994659424
2017,5,4,21.2312488555908
2017,5,5,21.2237461090088
2017,5,6,22.9541670481364
2017,6,1,24.8575016021729
2017,6,2,24.4137516021729
2017,6,3,23.8462467193604
2017,6,4,23.2774997711182
2017,6,5,25.0912494659424
2017,6,6,24.2962543487549
2017,7,1,24.3700061798096
2017,7,2,24.8012470245361
2017,7,3,25.4675006866455
2017,7,4,24.8237476348877
2017,7,5,26.2374988555908
2017,7,6,26.5114612579346
2017,8,1,26.0512500762939
2017,8,2,25.9037525177002
2017,8,3,25.0775058746338
2017,8,4,25.4074954986572
2017,8,5,25.7462482452393
2017,8,6,24.7093715667725
2017,9,1,24.8687503814697
2017,9,2,24.9862552642822
2017,9,3,23.0649982452393
2017,9,4,23.7612491607666
2017,9,5,24.7175037384033
2017,9,6,23.9300006866455
2017,10,1,22.783752822876
2017,10,2,23.0062473297119
2017,10,3,16.6087451934814
2017,10,4,16.1437534332275
2017,10,5,15.1024967193604
2017,10,6,14.2156225840251
2017,11,1,14.1075046539307
2017,11,2,17.3175022125244
2017,11,3,15.5450000762939
2017,11,4,11.8924989461899
2017,11,5,7.92500007152557
2017,11,6,13.288751578331
2017,12,1,9.15124995708466
2017,12,2,6.65375068187714
2017,12,3,7.53749856948853
2017,12,4,2.211245675385
2017,12,5,7.49875040054321
2017,12,6,9.10832766691844
2018,1,1,8.94999411702156
2018,1,2,2.92875214107335
2018,1,3,5.15124819874764
2018,1,4,11.7037494421005
2018,1,5,8.55625629872084
2018,1,6,-0.84270328655839
2018,2,1,-0.477494802791625
2018,2,2,4.91250152587891
2018,2,3,10.4674974441528
2018,2,4,14.2500018596649
2018,2,5,8.74624652862549
2018,2,6,15.1104170481364
2018,3,1,17.9649951934814
2018,3,2,8.36999678611755
2018,3,3,16.1524982452393
2018,3,4,14.0150012254715
2018,3,5,13.4712497711182
2018,3,6,17.5802084604899
2018,4,1,19.8649997711182
2018,4,2,13.8125034093857
2018,4,3,17.3462512969971
2018,4,4,17.6150012969971
2018,4,5,19.4237461090088
2018,4,6,20.9562519073486
2018,5,1,21.3687549591064
2018,5,2,20.7225070953369
2018,5,3,23.5837482452393
2018,5,4,24.772505569458
2018,5,5,23.9337497711182
2018,5,6,23.9468720753988
2018,6,1,22.9187549591064
2018,6,2,23.2274997711182
2018,6,3,23.0325000762939
2018,6,4,25.2862476348877
2018,6,5,25.0387531280518
2018,6,6,24.9700046539307
2018,7,1,25.6962482452393
2018,7,2,25.6049961090088
2018,7,3,25.0837467193604
2018,7,4,25.7962543487549
2018,7,5,25.7950000762939
2018,7,6,25.7072900136312
2018,8,1,25.67375831604
2018,8,2,25.9012470245361
2018,8,3,25.9950016021729
2018,8,4,25.2487476348877
2018,8,5,24.5774982452393
2018,8,6,24.648951848348
2018,9,1,25.2612506866455
2018,9,2,21.1174976348877
2018,9,3,23.3562488555908
2018,9,4,24.721252822876
2018,9,5,22.9212512969971
2018,9,6,19.1325046539307
2018,10,1,17.0375019073486
2018,10,2,17.3462467193604
2018,10,3,15.7424991607666
2018,10,4,16.7562488555908
2018,10,5,18.2412479400635
2018,10,6,14.7875003814697
2018,11,1,16.7699970245361
2018,11,2,14.6287464141846
2018,11,3,15.9587543487549
2018,11,4,12.1837512493134
2018,11,5,10.3424991130829
2018,11,6,12.0050006866455
2018,12,1,16.3575000762939
2018,12,2,3.40999905019999
2018,12,3,3.61125180125237
2018,12,4,9.93749867081642
2018,12,5,12.1187503576279
2018,12,6,1.90625028467427
2019,1,1,2.62125248759985
2019,1,2,6.10000159516931
2019,1,3,8.10249645709991
2019,1,4,6.99625407457352
2019,1,5,6.51250315308571
2019,1,6,10.4322908918063
2019,2,1,12.9775012731552
2019,2,2,9.90000018328428
2019,2,3,9.69499986171722
2019,2,4,9.80250113010407
2019,2,5,6.52874911427498
2019,2,6,11.0333320697149
2019,3,1,13.8374988079071
2019,3,2,9.89749791622162
2019,3,3,13.6687503814697
2019,3,4,16.6399997711182
2019,3,5,12.5687457561493
2019,3,6,17.5656236012777
2019,4,1,15.9362491607666
2019,4,2,20.1062473297119
2019,4,3,17.1212482452393
2019,4,4,20.790002822876
2019,4,5,22.7774936676025
2019,4,6,20.8450016021729
2019,5,1,18.5687488555908
2019,5,2,17.3987537384033
2019,5,3,23.4437488555908
2019,5,4,23.0512516021729
2019,5,5,22.3000003814697
2019,5,6,22.3260415395101
2019,6,1,23.6662525177002
2019,6,2,24.5187519073486
2019,6,3,22.8487445831299
2019,6,4,25.215002822876
2019,6,5,24.7924991607666
2019,6,6,25.8737506866455
2019,7,1,25.4749973297119
2019,7,2,24.5924961090088
2019,7,3,25.0600025177002
2019,7,4,26.2775012969971
2019,7,5,25.6712467193604
2019,7,6,25.7177092234294
2019,8,1,25.6287494659424
2019,8,2,26.3437503814697
2019,8,3,25.8924991607666
2019,8,4,25.6812534332275
2019,8,5,25.4999988555908
2019,8,6,24.5739650726318
2019,9,1,22.9250034332275
2019,9,2,24.5800006866455
2019,9,3,25.0725025177002
2019,9,4,20.9575046539307
2019,9,5,18.7150012969971
2019,9,6,21.2949970245361
2019,10,1,24.7762500762939
2019,10,2,21.7650012969971
2019,10,3,19.6262531280518
2019,10,4,15.8300052642822
2019,10,5,17.4012546539307
2019,10,6,13.5083357493083
2019,11,1,16.6774951934814
2019,11,2,13.9462512969971
2019,11,3,14.5950000762939
2019,11,4,12.310002374649
2019,11,5,14.0000018596649
2019,11,6,8.12749955654144
2019,12,1,6.20375053882599
2019,12,2,5.48875114917755
2019,12,3,12.9137516021729
2019,12,4,11.1625016689301
2019,12,5,10.2674960613251
2019,12,6,9.02083377043406
2020,1,1,14.144998550415
2020,1,2,11.0975023269653
2020,1,3,6.04125064015389
2020,1,4,5.04374544024467
2020,1,5,12.9900012016296
2020,1,6,4.22083044548829
2020,2,1,9.50999934673309
2020,2,2,9.04875197410584
2020,2,3,14.1487475454807
2020,2,4,6.75875252485275
2020,2,5,15.9174991607666
2020,2,6,18.0812511444092
2020,3,1,11.7450000762939
2020,3,2,15.1675037384033
2020,3,3,13.4149982452393
2020,3,4,16.3462497711182
2020,3,5,20.0374988555908
2020,3,6,10.3249986966451
2020,4,1,12.8550022125244
2020,4,2,16.1387500762939
2020,4,3,13.0037494421005
2020,4,4,20.0224994659424
2020,4,5,14.5874973297119
2020,4,6,19.9875080108643
2020,5,1,23.6075031280518
2020,5,2,24.0562534332275
2020,5,3,21.9337451934814
2020,5,4,22.8125019073486
2020,5,5,22.6112491607666
2020,5,6,23.0875047047933
2020,6,1,24.127502822876
2020,6,2,24.4862522125244
2020,6,3,25.1612461090088
2020,6,4,25.2537479400635
2020,6,5,25.5912479400635
2020,6,6,25.6037448883057
2020,7,1,25.3774997711182
2020,7,2,25.4562564849854
2020,7,3,25.9549976348877
2020,7,4,25.5674961090088
2020,7,5,26.183752822876
2020,7,6,25.8281294504801
2020,8,1,25.3762531280518
2020,8,2,25.7087497711182
2020,8,3,24.9237491607666
2020,8,4,24.9625034332275
2020,8,5,25.3987506866455
2020,8,6,24.1520811716716
2020,9,1,24.0237506866455
2020,9,2,24.165002822876
2020,9,3,22.5274982452393
2020,9,4,22.0862506866455
2020,9,5,20.5675022125244
2020,9,6,19.4912509918213
2020,10,1,20.1625003814697
2020,10,2,16.1174991607666
2020,10,3,19.2687549591064
2020,10,4,14.9750049591064
2020,10,5,14.8012470245361
2020,10,6,17.383331934611
2020,11,1,15.7187503814697
2020,11,2,14.4262516021729
2020,11,3,14.7450031280518
2020,11,4,19.9937473297119
2020,11,5,10.1624971628189
2020,11,6,7.09999697208405
2020,12,1,4.57625424154103
2020,12,2,8.16750049591064
2020,12,3,5.17125258035958
2020,12,4,0.784997554123402
2020,12,5,6.16750042438507
2020,12,6,6.03125168383121
2021,1,1,2.60500176129863
2021,1,2,-0.753744561597705
2021,1,3,5.07249766923487
2021,1,4,6.72749951958656
2021,1,5,11.4174960374832
2021,1,6,8.55624687671661
2021,2,1,12.9812519073486
2021,2,2,12.8124988555908
2021,2,3,12.5825031280518
2021,2,4,10.8412525177002
2021,2,5,17.0424976348877
2021,2,6,10.885418454806
2021,3,1,11.7237506389618
2021,3,2,10.3424975395203
2021,3,3,16.0424976348877
2021,3,4,17.8349994659424
2021,3,5,11.0687518358231
2021,3,6,20.7624975840251
2021,4,1,16.5574954986572
2021,4,2,15.7424991607666
2021,4,3,18.5825046539307
2021,4,4,17.1862476348877
2021,4,5,20.6375003814697
2021,4,6,18.6075061798096
2021,5,1,21.171252822876
2021,5,2,22.5987522125244
2021,5,3,23.807498550415
2021,5,4,21.4937473297119
2021,5,5,23.1525043487549
2021,5,6,24.2531236012777
2021,6,1,22.4325046539307
2021,6,2,24.5237537384033
2021,6,3,24.9525012969971
2021,6,4,25.6649997711182
2021,6,5,24.9037540435791
2021,6,6,25.4212512969971
2021,7,1,25.7925006866455
2021,7,2,25.9562488555908
2021,7,3,25.7724994659424
2021,7,4,25.6199954986572
2021,7,5,24.9825016021729
2021,7,6,25.9927082061768
2021,8,1,26.1124942779541
2021,8,2,26.0950016021729
2021,8,3,25.419998550415
2021,8,4,25.3049945831299
2021,8,5,25.3387470245361
2021,8,6,25.0260448455811
2021,9,1,25.8212543487549
2021,9,2,24.4750003814697
2021,9,3,23.7874973297119
2021,9,4,24.0750064849854
2021,9,5,24.4712512969971
2021,9,6,24.0137516021729
2021,10,1,23.9312519073486
2021,10,2,21.3774997711182
2021,10,3,17.9950000762939
2021,10,4,13.3875003814697
2021,10,5,11.7162448883057
2021,10,6,16.1218713124593
2021,11,1,17.6962558746338
2021,11,2,10.1299989938736
2021,11,3,12.1662525177002
2021,11,4,13.8950000762939
2021,11,5,6.8899979352951
2021,11,6,10.2524996757507
2021,12,1,6.28875269889832
2021,12,2,11.1799976348877
2021,12,3,11.6637500524521
2021,12,4,7.03999643325806
2021,12,5,8.44125086069107
2021,12,6,2.38750223101427
2022,1,1,8.7062470972538
2022,1,2,6.2674941599369
2022,1,3,4.78749993443489
2022,1,4,5.65874941833317
2022,1,5,7.15374612808228
2022,1,6,2.75416843119698
2022,2,1,1.20124967768788
2022,2,2,2.06999817118049
2022,2,3,4.53124843686819
2022,2,4,2.82250519171357
2022,2,5,1.71249844282866
2022,2,6,13.4770832061768
2022,3,1,15.1550037145615
2022,3,2,12.8687518835068
2022,3,3,19.4975009918213
2022,3,4,18.0550006866455
2022,3,5,14.1612521648407
2022,3,6,13.9781297047933
2022,4,1,12.5175098419189
2022,4,2,17.9025012969971
2022,4,3,17.8937473297119
2022,4,4,13.376248550415
2022,4,5,21.7399997711182
2022,4,6,19.6349979400635
2022,5,1,16.7737476348877
2022,5,2,21.5787494659424
2022,5,3,18.1237522125244
2022,5,4,18.4400058746338
2022,5,5,21.1399997711182
2022,5,6,23.7635415395101
2022,6,1,24.6625049591064
2022,6,2,24.3362506866455
2022,6,3,23.6374973297119
2022,6,4,24.0737522125244
2022,6,5,25.0300006866455
2022,6,6,25.2762470245361
2022,7,1,25.1349994659424
2022,7,2,25.3649982452393
2022,7,3,26.5375019073486
2022,7,4,25.8537509918213
2022,7,5,26.5237537384033
2022,7,6,26.2760486602783
2022,8,1,25.8149967193604
2022,8,2,25.5024982452393
2022,8,3,25.6487491607666
2022,8,4,25.9587512969971
2022,8,5,26.1437519073486
2022,8,6,25.2083377838135
2022,9,1,21.6349994659424
2022,9,2,24.7487461090088
2022,9,3,22.9012500762939
2022,9,4,24.2037509918213
2022,9,5,21.4862537384033
2022,9,6,25.0437503814697
2022,10,1,23.8412509918213
2022,10,2,14.3312549591064
2022,10,3,15.7224979400635
2022,10,4,16.5737537384033
2022,10,5,19.4637546539307
2022,10,6,17.7833360036214
2022,11,1,15.5387500762939
2022,11,2,18.8737506866455
2022,11,3,17.3012546539307
2022,11,4,16.1175022125244
2022,11,5,16.1774997711182
2022,11,6,13.8787523925304
2022,12,1,3.24625236615539
2022,12,2,7.83500080108643
2022,12,3,5.77500152587891
2022,12,4,3.18625332862139
2022,12,5,6.56499633789062
2022,12,6,4.36041784783204
2023,1,1,7.54375004768372
2023,1,2,10.2287524700165
2023,1,3,10.5462557137012
2023,1,4,2.85124661056325
2023,1,5,4.48999947756529
2023,1,6,4.92291669547558
2023,2,1,8.74875202178955
2023,2,2,10.8400012493134
2023,2,3,8.77125406265259
2023,2,4,11.2174975633621
2023,2,5,7.9862503528595
2023,2,6,9.22500276565552
2023,3,1,11.8412540435791
2023,3,2,16.3950016021729
2023,3,3,14.4000049591064
2023,3,4,14.9537525177002
2023,3,5,15.974998831749
2023,3,6,13.2614561716715
2023,4,1,18.8537509918213
2023,4,2,14.6349994659424
2023,4,3,20.1075000762939
2023,4,4,21.7012500762939
2023,4,5,16.5887516021729
2023,4,6,16.633752822876
2023,5,1,22.1849994659424
2023,5,2,18.9787509918213
2023,5,3,20.5612461090088
2023,5,4,23.4600025177002
2023,5,5,21.2749988555908
2023,5,6,25.0562470753988
2023,6,1,24.9624973297119
2023,6,2,24.8687442779541
2023,6,3,24.2887454986572
2023,6,4,24.9637531280518
2023,6,5,24.6774967193604
2023,6,6,25.1850009918213
2023,7,1,25.6575016021729
2023,7,2,25.7412509918213
2023,7,3,26.096252822876
2023,7,4,25.4750003814697
2023,7,5,26.1512516021729
2023,7,6,25.4406185150146
2023,8,1,26.2287494659424
2023,8,2,26.1749988555908
2023,8,3,25.4412525177002
2023,8,4,25.7687473297119
2023,8,5,25.2587497711182
2023,8,6,23.1062526702881
2023,9,1,23.7725025177002
2023,9,2,24.594998550415
2023,9,3,23.5887500762939
2023,9,4,24.5362415313721
2023,9,5,23.6387500762939
2023,9,6,23.9325016021729
2023,10,1,22.0999988555908
2023,10,2,16.5187534332275
2023,10,3,17.2987506866455
2023,10,4,18.5087512969971
2023,10,5,18.2762454986572
2023,10,6,18.0468769073486
2023,11,1,19.9712467193604
2023,11,2,16.9737522125244
2023,11,3,9.47999749183655
2023,11,4,10.0612551450729
2023,11,5,14.1575016021729
2023,11,6,11.8049960374832
2023,12,1,7.91500406265259
2023,12,2,15.1062473297119
2023,12,3,12.0499986767769
2023,12,4,-0.407502743601799
2023,12,5,-1.40125128030777
2023,12,6,11.0989589095116
